Institute,Program,Degree,Quota,Category,Gender,Opening_Rank,Closing_Rank
"National Institute of Technology, Mizoram Electronics and Communication Engineering","(4 Years,",Bachelor of Technology) Other State,ST Gender-Neutral,364417,364417,364417,364417
"National Institute of Technology, Mizoram Mechanical Engineering (4 Years,",Bachelor of,Technology) All India OPEN Female-only,(including Supernumerary),163592,163592,163592,163592
"National Institute of Technology, Mizoram Mechanical Engineering (4 Years,",Bachelor of,Technology) All India OBC-NCL Female-only,(including Supernumerary),218395,218395,218395,218395
"National Institute of Technology, Mizoram Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),180623,180623,180623,180623
"National Institute of Technology, Mizoram Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State SC Female-only,(including Supernumerary),294402,294402,294402,294402
"National Institute of Technology, Mizoram Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State ST Female-only,(including Supernumerary),609985,609985,609985,609985
"National Institute of Technology, Rourkela Artificial Intelligence for DASA-Non",CIWG (4,"Years, Bachelor of Technology) DASA-Non",CIWG OPEN,Gender-Neutral,187573,187573,187573
"National Institute of Technology, Rourkela Bio Medical Engineering (4","Years, Bachelor",of Technology) Home State OPEN,Female-only (including,Supernumerary),101656,101656,101656
"National Institute of Technology, Rourkela Bio Medical Engineering (4","Years, Bachelor",of Technology) Home State OBC-NCL,Female-only (including,Supernumerary),157922,157922,157922
"National Institute of Technology, Rourkela Ceramic Engineering and M.Tech",Industrial Ceramic,"(5 Years, Bachelor and Master",of Technology,(Dual,Degree)),216721,216721
"National Institute of Technology, Rourkela Chemical Engineering (5 Years,",Bachelor and,Master of Technology (Dual Degree)),Home State,OBC-NCL,Female-only (including Supernumerary),173669,173669
"National Institute of Technology, Rourkela Chemical Engineering (5 Years,",Bachelor and,Master of Technology (Dual Degree)),Other State,EWS,Gender-Neutral,39969,39969
"National Institute of Technology, Rourkela Chemical Engineering (5 Years,",Bachelor and,Master of Technology (Dual Degree)),Other State,OBC-NCL,Gender-Neutral,33517,33517
"National Institute of Technology, Rourkela Chemistry (5 Years, Integrated",Master of,Science) Home State OPEN Female-only,(including Supernumerary),196574,196574,196574,196574
"National Institute of Technology, Rourkela Chemistry (5 Years, Integrated",Master of,Science) Home State OBC-NCL Female-only,(including Supernumerary),226512,226512,226512,226512
"National Institute of Technology, Rourkela Computer Science and Engineering","(4 Years,",Bachelor of Technology) Home State,EWS Female-only,(including,Supernumerary),83672,83672
"National Institute of Technology, Rourkela Computer Science and Engineering","(4 Years,",Bachelor of Technology) Home State,OBC-NCL Female-only,(including,Supernumerary),92278,92278
"National Institute of Technology, Rourkela Computer Science and Engineering","(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,4245,4245,4245,4245
"National Institute of Technology, Rourkela Computer Science and Engineering","(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,6791,6791,6791,6791
"National Institute of Technology, Rourkela Electrical Engineering (4 Years,",Bachelor of,Technology) Home State EWS Female-only,(including Supernumerary),182111,182111,182111,182111
"National Institute of Technology, Rourkela Electronics and Communication Engineering","(4 Years,",Bachelor of Technology) Home State,OBC-NCL Female-only,(including,Supernumerary),109896,109896
"National Institute of Technology, Rourkela Electronics and Communication Engineering","(4 Years,",Bachelor of Technology) Other State,OPEN Female-only,(including,Supernumerary),12560,12560
"National Institute of Technology, Rourkela Electronics and Communication Engineering",for DASA-Non,"CIWG (4 Years, Bachelor of",Technology) DASA-Non,CIWG,OPEN,196161,196161
"National Institute of Technology, Rourkela Electronics and Instrumentation Engineering",for DASA-CIWG,"(4 Years, Bachelor of Technology)",DASA-CIWG OPEN,Gender-Neutral,372745,372745,372745
"National Institute of Technology, Rourkela Food Process Engineering (4","Years, Bachelor",of Technology) Home State OPEN,Female-only (including,Supernumerary),121156,121156,121156
"National Institute of Technology, Rourkela Industrial Design (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),131971,131971,131971,131971
"National Institute of Technology, Rourkela Life Science (5 Years,",Integrated Master,of Science) Home State OBC-NCL,Female-only (including,Supernumerary),198138,198138,198138
"National Institute of Technology, Rourkela Life Science (5 Years,",Integrated Master,of Science) Other State OBC-NCL,Female-only (including,Supernumerary),139653,139653,139653
"National Institute of Technology, Rourkela Metallurgical and Materials Engineering","(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,33247,34332,33247,34332
"National Institute of Technology, Rourkela Metallurgical and Materials Engineering","(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,37985,37985,37985,37985
"National Institute of Technology, Rourkela Metallurgical and Materials Engineering","(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,38387,38387,38387,38387
"National Institute of Technology, Rourkela Metallurgical and Materials Engineering","(5 Years,",Bachelor and Master of Technology,(Dual Degree)),Home,State,190308,190308
"National Institute of Technology, Rourkela Mining Engineering (4 Years,",Bachelor of,Technology) Home State EWS Female-only,(including Supernumerary),272647,272647,272647,272647
"National Institute of Technology, Rourkela Mining Engineering (5 Years,",Bachelor and,Master of Technology (Dual Degree)),Other State,OPEN,Gender-Neutral,51378,51378
"National Institute of Technology, Silchar Civil Engineering (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),230905,230905,230905,230905
"National Institute of Technology, Silchar Civil Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),90003,90003,90003,90003
"National Institute of Technology, Silchar Civil Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),97395,97395,97395,97395
"National Institute of Technology, Silchar Civil Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),113492,114060,113492,114060
"National Institute of Technology, Silchar Civil Engineering (4 Years,",Bachelor of,Technology) Other State SC Female-only,(including Supernumerary),226101,226101,226101,226101
"National Institute of Technology, Silchar Computer Science and Engineering","(4 Years,",Bachelor of Technology) Other State,OPEN Female-only,(including,Supernumerary),29120,29120
"National Institute of Technology, Silchar Computer Science and Engineering","(4 Years,",Bachelor of Technology) Other State,OPEN (PwD),Gender-Neutral,199728,199728,199728
"National Institute of Technology, Silchar Computer Science and Engineering","(4 Years,",Bachelor of Technology) Other State,EWS (PwD),Gender-Neutral,578213,578213,578213
"National Institute of Technology, Silchar Computer Science and Engineering","(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,22611,22816,22611,22816
"National Institute of Technology, Silchar Computer Science and Engineering","(4 Years,",Bachelor of Technology) Other State,OBC-NCL Female-only,(including,Supernumerary),40953,43016
"National Institute of Technology, Silchar Electrical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),53944,54420,53944,54420
"National Institute of Technology, Silchar Electrical Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),66196,66196,66196,66196
"National Institute of Technology, Silchar Electrical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),64594,65477,64594,65477
"National Institute of Technology, Silchar Electronics and Communication Engineering","(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,22716,22716,22716,22716
"National Institute of Technology, Silchar Electronics and Communication Engineering","(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,24594,24764,24594,24764
"National Institute of Technology, Silchar Electronics and Communication Engineering","(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,26183,26214,26183,26214
"National Institute of Technology, Silchar Electronics and Communication Engineering","(4 Years,",Bachelor of Technology) Other State,OBC-NCL Female-only,(including,Supernumerary),51130,51130
"National Institute of Technology, Silchar Electronics and Instrumentation Engineering","(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,51583,51583,51583,51583
"National Institute of Technology, Silchar Electronics and Instrumentation Engineering","(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,27245,27507,27245,27507
"National Institute of Technology, Silchar Electronics and Instrumentation Engineering","(4 Years,",Bachelor of Technology) Other State,OPEN Female-only,(including,Supernumerary),51952,51952
"National Institute of Technology, Silchar Electronics and Instrumentation Engineering","(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,32167,32408,32167,32408
"National Institute of Technology, Silchar Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),70839,70839,70839,70839
"National Institute of Technology, Silchar Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),78190,78190,78190,78190
"National Institute of Technology, Silchar Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),97229,102486,97229,102486
"National Institute of Technology, Srinagar Chemical Engineering (4 Years,",Bachelor of,Technology) All India EWS Female-only,(including Supernumerary),141373,141373,141373,141373
"National Institute of Technology, Srinagar Chemical Engineering (4 Years,",Bachelor of,Technology) All India OBC-NCL Female-only,(including Supernumerary),145989,149854,145989,149854
"National Institute of Technology, Srinagar Chemical Engineering (4 Years,",Bachelor of,Technology) Jammu & Kashmir (UT),OPEN Gender-Neutral,168632,168632,168632,168632
"National Institute of Technology, Srinagar Chemical Engineering (4 Years,",Bachelor of,Technology) Jammu & Kashmir (UT),OPEN Female-only,(including,Supernumerary),253394,432094
"National Institute of Technology, Srinagar Chemical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),135690,140736,135690,140736
"National Institute of Technology, Srinagar Chemical Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),150774,150774,150774,150774
"National Institute of Technology, Srinagar Chemical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),155971,157052,155971,157052
"National Institute of Technology, Srinagar Civil Engineering (4 Years,",Bachelor of,Technology) All India EWS Female-only,(including Supernumerary),166026,180404,166026,180404
